FactorID,Scope,Category1,Category2,Category3,Category4,Description,UOM,GHGUnit,Factor,FactorYear,PublicationDate,PublicationVersion
,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Medium car,,Diesel,km,kg CO2e,0.04018,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Medium car,,Diesel,miles,kg CO2e,0.06467,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Medium car,,Petrol,km,kg CO2e,0.05266,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Medium car,,Petrol,miles,kg CO2e,0.08475,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Medium car,,Hybrid,km,kg CO2e,0.02857,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Medium car,,Hybrid,miles,kg CO2e,0.04597,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Medium car,,CNG,km,kg CO2e,0.0337,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Medium car,,CNG,miles,kg CO2e,0.05423,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Medium car,,LPG,km,kg CO2e,0.02114,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Medium car,,LPG,miles,kg CO2e,0.03402,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Medium car,,Unknown,km,kg CO2e,0.04599,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Medium car,,Unknown,miles,kg CO2e,0.07402,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Medium car,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.02498,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Medium car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.04021,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Medium car,,Battery Electric Vehicle,km,kg CO2e,0.01368,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Medium car,,Battery Electric Vehicle,miles,kg CO2e,0.02202,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Large car,,Diesel,km,kg CO2e,0.05059,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Large car,,Diesel,miles,kg CO2e,0.08142,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Large car,,Petrol,km,kg CO2e,0.07833,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Large car,,Petrol,miles,kg CO2e,0.12606,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Large car,,Hybrid,km,kg CO2e,0.03864,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Large car,,Hybrid,miles,kg CO2e,0.06219,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Large car,,CNG,km,kg CO2e,0.05013,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Large car,,CNG,miles,kg CO2e,0.08067,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Large car,,LPG,km,kg CO2e,0.03144,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Large car,,LPG,miles,kg CO2e,0.0506,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Large car,,Unknown,km,kg CO2e,0.05783,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Large car,,Unknown,miles,kg CO2e,0.09307,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Large car,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.02875,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Large car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.04627,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Large car,,Battery Electric Vehicle,km,kg CO2e,0.0158,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Large car,,Battery Electric Vehicle,miles,kg CO2e,0.02542,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Average car,,Diesel,km,kg CO2e,0.04104,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Average car,,Diesel,miles,kg CO2e,0.06604,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Average car,,Petrol,km,kg CO2e,0.04885,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Average car,,Petrol,miles,kg CO2e,0.07862,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Average car,,Hybrid,km,kg CO2e,0.03132,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Average car,,Hybrid,miles,kg CO2e,0.0504,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Average car,,CNG,km,kg CO2e,0.03728,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Average car,,CNG,miles,kg CO2e,0.06,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Average car,,LPG,km,kg CO2e,0.02339,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Average car,,LPG,miles,kg CO2e,0.03764,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Average car,,Unknown,km,kg CO2e,0.04508,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Average car,,Unknown,miles,kg CO2e,0.07255,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Average car,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.02657,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Average car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.04276,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Average car,,Battery Electric Vehicle,km,kg CO2e,0.01426,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Average car,,Battery Electric Vehicle,miles,kg CO2e,0.02295,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- motorbike,Small,,,km,kg CO2e,0.02277,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- motorbike,Small,,,miles,kg CO2e,0.03665,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- motorbike,Medium,,,km,kg CO2e,0.02765,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- motorbike,Medium,,,miles,kg CO2e,0.04449,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- motorbike,Large,,,km,kg CO2e,0.03678,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- motorbike,Large,,,miles,kg CO2e,0.05919,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- motorbike,Average,,,km,kg CO2e,0.03134,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- motorbike,Average,,,miles,kg CO2e,0.05043,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- taxis,Regular taxi,,,km,kg CO2e,0.05085,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- taxis,Regular taxi,,,passenger.km,kg CO2e,0.03632,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- taxis,Black cab,,,km,kg CO2e,0.075,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- taxis,Black cab,,,passenger.km,kg CO2e,0.05,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- bus,Local bus (not London),,,passenger.km,kg CO2e,0.02868,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- bus,Local London bus,,,passenger.km,kg CO2e,0.01885,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- bus,Average local bus,,,passenger.km,kg CO2e,0.02494,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- bus,Coach,,,passenger.km,kg CO2e,0.00646,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- rail,National rail,,,passenger.km,kg CO2e,0.00885,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- rail,International rail,,,passenger.km,kg CO2e,0.00116,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- rail,Light rail and tram,,,passenger.km,kg CO2e,0.00745,2021,22/10/2021,3
,Scope 3,WTT- pass vehs & travel- land,WTT- rail,London Underground,,,passenger.km,kg CO2e,0.00724,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class I (up to 1.305 tonnes),,Diesel,km,kg CO2e,0.03568,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class I (up to 1.305 tonnes),,Diesel,miles,kg CO2e,0.05743,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class I (up to 1.305 tonnes),,Diesel,tonne.km,kg CO2e,0.19823,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class I (up to 1.305 tonnes),,Petrol,km,kg CO2e,0.05603,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class I (up to 1.305 tonnes),,Petrol,miles,kg CO2e,0.09018,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class I (up to 1.305 tonnes),,Petrol,tonne.km,kg CO2e,0.30103,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class I (up to 1.305 tonnes),,CNG,km,kg CO2e,,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class I (up to 1.305 tonnes),,CNG,miles,kg CO2e,,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class I (up to 1.305 tonnes),,CNG,tonne.km,kg CO2e,,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class I (up to 1.305 tonnes),,LPG,km,kg CO2e,,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class I (up to 1.305 tonnes),,LPG,miles,kg CO2e,,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class I (up to 1.305 tonnes),,LPG,tonne.km,kg CO2e,,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class I (up to 1.305 tonnes),,Unknown,km,kg CO2e,,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class I (up to 1.305 tonnes),,Unknown,miles,kg CO2e,,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class I (up to 1.305 tonnes),,Unknown,tonne.km,kg CO2e,,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class I (up to 1.305 tonnes),,Plug-in Hybrid Electric Vehicle,km,kg CO2e,,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class I (up to 1.305 tonnes),,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class I (up to 1.305 tonnes),,Plug-in Hybrid Electric Vehicle,tonne.km,kg CO2e,,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class I (up to 1.305 tonnes),,Battery Electric Vehicle,km,kg CO2e,0.0103,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class I (up to 1.305 tonnes),,Battery Electric Vehicle,miles,kg CO2e,0.01658,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class I (up to 1.305 tonnes),,Battery Electric Vehicle,tonne.km,kg CO2e,0.0489,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class II (1.305 to 1.74 tonnes),,Diesel,km,kg CO2e,0.04467,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class II (1.305 to 1.74 tonnes),,Diesel,miles,kg CO2e,0.0719,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class II (1.305 to 1.74 tonnes),,Diesel,tonne.km,kg CO2e,0.15346,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class II (1.305 to 1.74 tonnes),,Petrol,km,kg CO2e,0.05556,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class II (1.305 to 1.74 tonnes),,Petrol,miles,kg CO2e,0.08941,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class II (1.305 to 1.74 tonnes),,Petrol,tonne.km,kg CO2e,0.20199,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class II (1.305 to 1.74 tonnes),,CNG,km,kg CO2e,,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class II (1.305 to 1.74 tonnes),,CNG,miles,kg CO2e,,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class II (1.305 to 1.74 tonnes),,CNG,tonne.km,kg CO2e,,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class II (1.305 to 1.74 tonnes),,LPG,km,kg CO2e,,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class II (1.305 to 1.74 tonnes),,LPG,miles,kg CO2e,,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class II (1.305 to 1.74 tonnes),,LPG,tonne.km,kg CO2e,,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class II (1.305 to 1.74 tonnes),,Unknown,km,kg CO2e,,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class II (1.305 to 1.74 tonnes),,Unknown,miles,kg CO2e,,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class II (1.305 to 1.74 tonnes),,Unknown,tonne.km,kg CO2e,,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class II (1.305 to 1.74 tonnes),,Plug-in Hybrid Electric Vehicle,km,kg CO2e,,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class II (1.305 to 1.74 tonnes),,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class II (1.305 to 1.74 tonnes),,Plug-in Hybrid Electric Vehicle,tonne.km,kg CO2e,,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class II (1.305 to 1.74 tonnes),,Battery Electric Vehicle,km,kg CO2e,0.01422,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class II (1.305 to 1.74 tonnes),,Battery Electric Vehicle,miles,kg CO2e,0.02288,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class II (1.305 to 1.74 tonnes),,Battery Electric Vehicle,tonne.km,kg CO2e,0.064,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class III (1.74 to 3.5 tonnes),,Diesel,km,kg CO2e,0.06491,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class III (1.74 to 3.5 tonnes),,Diesel,miles,kg CO2e,0.10446,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class III (1.74 to 3.5 tonnes),,Diesel,tonne.km,kg CO2e,0.14492,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class III (1.74 to 3.5 tonnes),,Petrol,km,kg CO2e,0.08788,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class III (1.74 to 3.5 tonnes),,Petrol,miles,kg CO2e,0.14142,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class III (1.74 to 3.5 tonnes),,Petrol,tonne.km,kg CO2e,0.21773,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class III (1.74 to 3.5 tonnes),,CNG,km,kg CO2e,,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class III (1.74 to 3.5 tonnes),,CNG,miles,kg CO2e,,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class III (1.74 to 3.5 tonnes),,CNG,tonne.km,kg CO2e,,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class III (1.74 to 3.5 tonnes),,LPG,km,kg CO2e,,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class III (1.74 to 3.5 tonnes),,LPG,miles,kg CO2e,,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class III (1.74 to 3.5 tonnes),,LPG,tonne.km,kg CO2e,,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class III (1.74 to 3.5 tonnes),,Unknown,km,kg CO2e,,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class III (1.74 to 3.5 tonnes),,Unknown,miles,kg CO2e,,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class III (1.74 to 3.5 tonnes),,Unknown,tonne.km,kg CO2e,,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class III (1.74 to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,km,kg CO2e,,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class III (1.74 to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class III (1.74 to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,tonne.km,kg CO2e,,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class III (1.74 to 3.5 tonnes),,Battery Electric Vehicle,km,kg CO2e,0.01995,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class III (1.74 to 3.5 tonnes),,Battery Electric Vehicle,miles,kg CO2e,0.03211,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class III (1.74 to 3.5 tonnes),,Battery Electric Vehicle,tonne.km,kg CO2e,0.05973,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Average (up to 3.5 tonnes),,Diesel,km,kg CO2e,0.05896,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Average (up to 3.5 tonnes),,Diesel,miles,kg CO2e,0.09489,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Average (up to 3.5 tonnes),,Diesel,tonne.km,kg CO2e,0.14733,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Average (up to 3.5 tonnes),,Petrol,km,kg CO2e,0.05901,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Average (up to 3.5 tonnes),,Petrol,miles,kg CO2e,0.09497,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Average (up to 3.5 tonnes),,Petrol,tonne.km,kg CO2e,0.20164,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Average (up to 3.5 tonnes),,CNG,km,kg CO2e,0.05215,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Average (up to 3.5 tonnes),,CNG,miles,kg CO2e,0.08393,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Average (up to 3.5 tonnes),,CNG,tonne.km,kg CO2e,0.13069,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Average (up to 3.5 tonnes),,LPG,km,kg CO2e,0.03185,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Average (up to 3.5 tonnes),,LPG,miles,kg CO2e,0.05126,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Average (up to 3.5 tonnes),,LPG,tonne.km,kg CO2e,0.07981,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Average (up to 3.5 tonnes),,Unknown,km,kg CO2e,0.05896,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Average (up to 3.5 tonnes),,Unknown,miles,kg CO2e,0.09489,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Average (up to 3.5 tonnes),,Unknown,tonne.km,kg CO2e,0.14908,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Average (up to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,km,kg CO2e,,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Average (up to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Average (up to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,tonne.km,kg CO2e,,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Average (up to 3.5 tonnes),,Battery Electric Vehicle,km,kg CO2e,0.01423,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Average (up to 3.5 tonnes),,Battery Electric Vehicle,miles,kg CO2e,0.0229,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- vans,Average (up to 3.5 tonnes),,Battery Electric Vehicle,tonne.km,kg CO2e,0.06393,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,km,kg CO2e,0.10796,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,miles,kg CO2e,0.17375,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,tonne.km,kg CO2e,,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,km,kg CO2e,0.11735,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,miles,kg CO2e,0.18886,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,tonne.km,kg CO2e,0.10935,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,km,kg CO2e,0.12674,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,miles,kg CO2e,0.20397,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,tonne.km,kg CO2e,0.05905,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,km,kg CO2e,0.1166,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,miles,kg CO2e,0.18765,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,tonne.km,kg CO2e,0.11809,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,km,kg CO2e,0.1296,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,miles,kg CO2e,0.20858,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,tonne.km,kg CO2e,,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,km,kg CO2e,0.14812,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,miles,kg CO2e,0.23838,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,tonne.km,kg CO2e,0.05835,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,km,kg CO2e,0.16663,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,miles,kg CO2e,0.26817,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,tonne.km,kg CO2e,0.03282,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,Average laden,km,kg CO2e,0.1422,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,Average laden,miles,kg CO2e,0.22884,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,Average laden,tonne.km,kg CO2e,0.08238,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>17 tonnes),,0% Laden,km,kg CO2e,0.18529,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>17 tonnes),,0% Laden,miles,kg CO2e,0.2982,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>17 tonnes),,0% Laden,tonne.km,kg CO2e,,2021,22/10/2021,3
,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>17 tonnes),,50% Laden,km,kg CO2e,0.22597,2021,22/10/2021,3
